,Unnamed: 0,tweet,target
1640,1640,"Being back in my hometown, such little time I get for myself to be  as I truely am. Feel so choked by pretending I'm okay.",1
1645,1645,These overwhelming emotions are too much,1
1651,1651,Why did I have to run into the one person in thos world I don't wanna see today? I just want my peace! ,1
1652,1652,Out drinking by myself self got that  feel today bois,1
1653,1653,Been feeling so depressed today I think my problem is I have a big heart or maybe its the fact that I do care idk  ,1
1660,1660,I can be so emotional... Way too emotional! ,1
1662,1662,my whole day was spent in my p-jays  its now 6 o'clock and only now do i have to get dressed ,1
1667,1667,I wish I didn't feel like I bothered you all of the time.. ,1
1673,1673,That dismissal has me looking for a strong drink :(,1
1676,1676,talked about suicidal ideation with a friend last night.she confessed to having a plan of jumping off a bridge.I had no idea.,1
1678,1678,????When your days are grey and he gets the best of you.....even when you don't want to. ????,1
1685,1685,it sucks that my phone got formatted earlier and all contacts and apps are gone 😥,1
1689,1689,I don't want this year to be over ,1
1698,1698,"First breakdown at work ),: more to come ill bet money on it ",1
1702,1702,I want to leave Depression in 2015! I'm bored of it now. I'm dragging my black dog out for another run,1
1703,1703,When i have nobody to talk to. Nobody to rely on. Trap in my own space. Living becomes so meaningless.  ?,1
1709,1709,"The worst kind of grief, screaming crying, is when it's for no reason other than voices in your head and chemicals in your brain ",1
1710,1710,"I dreamt the other day when I would see her again and be with her. At least see her again. I finally got to in 2007. It took us two weeks to decide we loved each other still... looking at the old emails. Or less than two weeks, I don't know. ",1
1713,1713,Youve lost weight howd you do it?  Depression fueled apathy toward food and life in general.  I havent tried that yet! ???’ ,1
1717,1717,how do people cry happy tears? i guess i’ve never really been truly happy?,1
1723,1723,"1st shopping experience with @paytm, what a disappointment! Product still not shipped &amp; they might cancel the order now. #unhappy @Paytmcare",1
1726,1726,I'm the most  person whn i am at home i guess..cuz thn u huv enough time to think abt all the nonsense!!,1
1730,1730,Nobody has ever felt as bad I feel today  ,1
1735,1735,"@chuckwoolery I Feel sick reading this, when does it end? #dread #civil war? #sad",1
1740,1740,"The fourth day you didn't refill your medication because the price was too exorbitant, even with a coupon.   returns",1
1742,1742,"Wish I was one of those girls that has a dad that would do anything for them, not a jerk of a sperm donor ",1
1743,1743,Everyday I can't wait to sleep ,1
1747,1747,when you try your best but you don't suceed!!!😞😭😭😰😰😢😢#Sad #alone #tears #b #bored #boredtodeath,1
1754,1754,Its hard to fix my life when I'm surrounded by negativity 24/7.... ,1
1755,1755,My dad *beating my mom*  Me in the other room trying to distract my siblings so they can't  hear my mom crying:  pic.twitter.com/oJDoPee3AB,1
1759,1759,Sadness overcomes. Darkness beats light. Numbness is relief.  ,1
1762,1762,"If I did not have to work, I would lay in bed all and talk to no one. ",1
1763,1763, is a harsh illness I'm a sufferer n wen your at your lowest it's hard to get back up again if u do have depression tell someone,1
1765,1765,Just gunna sit here and chew til my gums bleed.. ,1
1770,1770,So my blood pressure is back up,1
1772,1772,Well I've made the step towards a better 2015 by admitting I need help ,1
1773,1773,Doing absolutely fuck all tonight :(  ,1
1777,1777,I don't know why these whole things are happening to me. I feel so  and . I don't know what to say to my parents too. ,1
1778,1778,I wish I wasn't so emotionally all over the place. I feel bad 4 people who have 2 deal with me. I'm such a fuck up... ???£  ,1
1781,1781,better care about yourself than about others because others wont care about you #lonely #sad #depressed,1
1783,1783,I need a job! Sick of Fredericton. Got to head west like everyone else   ,1
1785,1785,Can't believe I'm gonna end this year feeling like ??’©.   ,1
1790,1790,"My phone is now strictly for music, memes, twitter, and YouTube bcx nobody calls or texts me???? ",1
1792,1792,"Personally, I do not have the ""energy"" to celebrate Christmas -___-  ",1
1794,1794,My boyfriend told me he is tired of my shit. I keep on hearing that sentence out of a big fight. No one realizes that i don't want this shit. I was raped by two men when i was 15. And i found out my dad isn't my real dad. My real dad wanted me aborted,1
1795,1795,I couldn’t be with people and I didn’t want to be alone.,1
1801,1801,Victoria secret has a sale but my wallet is dry af'????,1
1802,1802,I spent hundreds of dollars on makeup online to cover my ugly face ;-;   ,1
1806,1806,"don't tell me to cheer up; w/no friends (i want to see), no gf, no pets, i'm prob more  than u are  ",1
1808,1808,I luv the fact how I feel so alone :'( life sucks ass I love them and I luv how family is supposed to be here 4 you well fuck it  ,1
1809,1809,Well another day almost gone. So crawling back into my hole and hiding now.,1
1810,1810,"All I want to do is sleep. My dreams are bizarre, but still an escape from my problems. Is this #anxiety, #depression, or both? #tiredoflife",1
1813,1813,how do i get my dad to stop looking at me like something broken that needs fixing  ,1
1815,1815,I'm sad/depressed again & it's my fault for not changing it.,1
1820,1820,"Very apt as I'm currently sat in the pharmacy, waiting for my latest batch of drugs!    ",1
1822,1822,It's time like this that the lord is testing me and I just want give up. Just kill me now!   ,1
1824,1824,"Would love to stop crying sometime today, on my tenth cry 🙄 deep sadness on top of food poisoning do not mix. #miserable",1
1825,1825,You know you're  when a friend wants to come upstairs to say hi and you can't even fathom sitting up much less talking,1
1828,1828,Lord I know this is not of You. Please give me the tools needed to push thru. I refuse to give n2 the spirit of  ,1
1829,1829,I miss my mom. The dreams are too much.,1
1832,1832,"All up in my  feels, today... fuckkkk  pic.twitter.com/gNza4Pzn0p",1
1833,1833,"The darkness looming around us this NEW time of YEAR, we must strongly send away no longer live in tears. ?©  ",1
1834,1834,"I feel like a mess. God, help me fix myself.                                                                   ",1
1835,1835,"Hate seein stories on animal cruelty, why would any1 wanna hurt poor defenceless animals 😩😭 #StopAnimalCruelty #heartbreaking #worldsgoneMad",1
1841,1841,"When I was a little boy, I never dreamed I'd end up like this.  .",1
1842,1842,"What I don't know is how to fight the . Lonely at work, lonely at home. Me, my thoughts and silence. You can build a very awful depression on it, doubt it that one can build a positive and happy person from a shit like that. But one can always try, I'll. Advise welcome",1
1847,1847,A few hours till 2017... If you told me i would still be here 4 years ago i would have never believed you. ,1
1848,1848,I miss my friends and family. ,1
1849,1849,Have realized much of this  is grief over things not being the way want them to be. Social media tears at wounds so hard to heal.,1
1851,1851,"10:48   Would it be considered getting dressed if I put on a bra and jeans? I could remove the robe too... brush my hair?  Mood low, so it was a temporary elevation. I wish I could have enjoyed it.   ",1
1857,1857,Been feeling pretty shitty all day. I put it down to a busy week but I think it's just been an off day!!!So I have had a hot shower washed and conditioned my hair put on a boxset still feeling shitty but I'm trying!!,1
1860,1860,Feeling so down on myself . . I have a lot of work ahead of myself but I need to do it ,1
1861,1861,Feeling a lil joyless & miserable now tho ???© ,1
1863,1863,You ever been so  depressed you can’t even get it up?,1
1864,1864,I don't know how much longer I can play stupid 😒😔 #heartbroken #stupid #sadness,1
1865,1865,Feeling so UnLucky in life..   ??,1
1879,1879,How can someone who truly believes that there’s absolutely no reason for them being here have the strength to keep living?,1
1883,1883,"Ppl think it's just so easy to change your whole life, but it's not. Ugh, money ",1
1888,1888,Looked at a sparrow and thought about God's eye being on it...    shouldnt i find comfort in this?,1
1890,1890,It would be great to have a mother that listens. ,1
1912,1912,Just ate half a tub of ice cream half a tub of clotted cream with a shit load of Galaxy on top ,1
1915,1915,I cant wait to disappear and get forgotten.???” ,1
1917,1917,Yes I have  but I refuse to give up I'm going to keep fighting,1
1918,1918,if I could I would feel nothing that's the truth and I don't care. the world is cold and life's not fair.   ,1
1919,1919,What sucks is when you’re talking to someone and start feeling good about yourself and then they stop talking. You’re left wondering what you said wrong.,1
1932,1932,Not even in a sexual way but I’m just craving affection because I feel like crap. I just want someone to hug me for a couple of hours and tell me I’m going to be okay.,1
1933,1933,My 10 days off work is almost over and Iâ€™ve spent probably about 70% of it in bed.  Thank you ,1
1934,1934,Not everyone wants to see me happy ????,1
1938,1938,If i stay actually just changed me ,1
1939,1939,"- From December 26, 2012 - January 12, 2013 Was The Worst 18 Day's Of My Fucking Life ???¢   ",1
1940,1940,Sometimes I don't want to think because I know that my mind will definitely plunge into imagining the life that will never happen.,1
1944,1944,"Dark place last year, I don't want to ever go back to that!   ",1
1945,1945,"On this day of resolutions and celebration, thinking kind thoughts for everyone fighting ",1
1955,1955,I want peace. A life with no conflict. Do I have to die to find peace?  'suck it up or commit suicide'? Is that my only options? ,1
1956,1956,"Emotional day, well time of the year for me ",1
1957,1957,365/365? Another step closer towards death.,1
1959,1959,I didn’t want to wake up. I was having a much better time asleep. And that’s really sad.,1
1963,1963,"I walk around the house and I see things of Debbie and I think of her. I think of the pain she went through, suffered for so long. All those procedures she went through. Between finding out she had cancer and the pain. Having chemotherapy for a long time. ",1
1967,1967,"I'm always uncomfortable, especially now that I've picked up so much weight.  I'm the heaviest I've ever been in my life.  .",1
1968,1968,And I'm starting to break down;    pic.twitter.com/0Nk3TChkQq,1
1969,1969,one sec ur  and the other ur ,1
1970,1970,Woke up feeling  AF. Okay. Guess that's how today is gonna be.,1
1974,1974,I don't think anyone fully comprehends how my back pain affects me emotionally.,1
1976,1976,Never looking for pity. Just looking for company and consolation.   ,1
1978,1978,Depression reality: Trapped inside my skin and trying to tear myself out but no-one knows I'm trapped or sees my struggle.,1
1979,1979,Fuck fuck fuck fuck    pic.twitter.com/1euSw97Anz,1
1981,1981,"I feel like I'm well-liked as well. I mean, I seriously doubt anyone would describe me as anything but kind.  ",1
1985,1985,gelo.. abis baca ini.. sedih jg yaahh..   it's a very familiar sad feeling and i don't want to be this kind of mother but sometimes i can't help but feel like i'm falling into an inescapable toxic cycle..  i just.. want to cry.. ????    pic.twitter.com/ViQTrHoVRb,1
1987,1987,haven't been on Twitter all day. ,1
1991,1991,One step forward multiple steps back. Still no idea what I can do about it. ,1
2005,2005,??????????   i can't wait for the bridge to eventually collapse so i don't need to jump off myself. ????   pic.twitter.com/lMO6Tds2He,1
2007,2007,Forgot to take my SSRI yesterday. Didn't notice it that I didn't take the meds. Let's see what side-effects the day brings ,1
2010,2010,Sucks when your alone in a big world :( ,1
2011,2011,Setback after setback after setback  ,1
2012,2012,I don't remember the last time I've cried this much from being sick.    ????????,1
2020,2020,really wanting to end my life right about now.,1
2029,2029,Can't for one moment think why I've never had a girlfriend. ???•    pic.twitter.com/GkMrIhR6LI,1
2031,2031,Feeling depressed. Need to find who i am and job wise,1
2033,2033,Hi // I'll be gone for a while // stay strong    pic.twitter.com/vcnKc6gsDC,1
2034,2034,Found out something today apparently im a bad person???? ,1
2041,2041,This night went to hell…can't I ever shut up…,1
2046,2046,Im like lost without waterfowl hunting or bowfishing.,1
2049,2049,I miss those days whn i used to forget bout my worries by jst talking 2 u..i miss u badly mere jigrii..???”  ,1
2055,2055,"Have you ever felt so  and , that you had horrible thoughts?Who do you turn to when you have no one? No one you can trust",1
2058,2058,", , ,.. Stfu You're only 15 You just started your life",1
2059,2059, for me is the past 8 years of lies and deception!  pic.twitter.com/NDLoUwMrFi,1
2065,2065,"Be vewy, vewy quiet. I'm hunting my low self esteem, you wascalwy depwession you. Or, why I don't own a gun.  ",1
2066,2066,That moment when u really need a hug bt u alne and ts midnyt...will jus hug a pillow instead..,1
2070,2070,"Only difference being that now I hurt more than so, because  led me to vertebral, sacral, radial fractures. GG N1 2016.",1
2071,2071,"Laying in bed eating dinner for one, watching netflix! Surely there's more to life?!   ",1
2073,2073,Balling my eyes out because I only have 3 days left with Zachary and I work....????,1
2074,2074,Feels like no one wants to talk to me   ,1
2080,2080,"Silently screaming for help inside, wanting to die and wishing someone would see and help me   ",1
2082,2082,"Ending the year the same way it started, depressed. Here's to a happier, more positive year!   ",1
2083,2083,":) I hate this emo and this feeling ""fake smile"" ",1
2084,2084,"Me: My ""check engine"" light is on. Mechanic: Which car? Me: No I said mine.  ",1
2086,2086,Omg why does everything have to take so long?? If it's my call it should be quick. Just want my baby girl back. ,1
2091,2091,"Makeup on, comfy yet nice looking jeans and top on. Ok, we can do this.   ",1
2093,2093,"Too ill and broke to go out tonight, so gunner sit in order fish and chips and watch it on the telly! ???³???­ ",1
2095,2095,I give up! #simples #unhappy #fedup,1
2117,2117,Sometimes I just wonder is it all worth it  ,1
2119,2119,"I don't give two shits anymore about anyone who cba with me, your like the cancer that is killing my nan so Fuck you ",1
2120,2120,This last year has been the most mentally/emotionally draining and exhausting year ever. I’m just not the same person I used to be since he left me??,1
2128,2128,I wake up everyday wishing i didn't.....   ,1
2130,2130,Manic depression has taken by soul I wish I could all this pain away,1
2137,2137,when u want bae to be bae but he caps ur relationship at fam,1
2140,2140,I wish the best to those dealing w/ an internal struggle like mine. I know how hard it can hit at times.Depression hurts.,1
2144,2144,I dont usually feel much...but when i do...it sucks so much   ,1
2154,2154,I thought leaving would make it better. It did but then it got worse .    â�¤ï¸�,1
2158,2158,Broken As I take this shattered glass And run it down my skin I hope for you the best In your devilish sin,1
2159,2159,DA NEW YR ALONE I AM  BCAUSE OF WAT HAPPENED 2ME ND NOW YA'LL WANA MAKE MY  WORSE!?!I'VE TRIED MY BEST 2GIVE CHANCES I_,1
2166,2166,Only thing I've done today is brushed my teeth & took a bath ...  ,1
2167,2167,This loneliness is a black hole in which I cannot seem to escape... ,1
2168,2168,"When I meditated and was healthy, i was much happier and contented...when I had my stroke in the 90's, less so. With my maladies and  burnout last decade, even more less so. The  was pervasive. Discovering this technique gave me some emotional control back...  pic.twitter.com/YS6sWOvlr3",1
2173,2173,"Why the fuck am I hanging on this long, why don't I just kill myself? Oh yeah because I still have false hope.  ",1
2175,2175,hi i cant get out of bed because im,1
2176,2176,HealthTap: I haven't eaten anything all day because I feel  and low What should I do? ,1
2183,2183,I'm not sad. I'm sick.,1
2184,2184,"Waiting for my ins. to kick in so I can get treated for depression. Until then, for a mere 50 cents I can feed these turtles. They make shit therapists though. They keep telling me to drown myself in their pond so I can become one of them. It’s not bad they say ???????????.   pic.twitter.com/0QJRWUgAPH – at McGough Nature Park",1
2189,2189,Can't sleep.. been awake for hours! Still haven't come up with an answer.. #stressed #cantsleep #sotired ,1
2191,2191,When you've single for so long and start to wonder do you even still know how to hug ,1
2192,2192,"Well, I just had the most depressing dream. It was when I finally found a beautiful girl to call my own, and we had a long, lovely kiss. ??  Only to discover.........it was only a dream. ??  Thank you, dream, for messing me up inside with a LIE!   ",1
2195,2195,Just realized I was too depressed yesterday I haven't ate,1
2203,2203,One of the saddest day of this year for me ??    ( hope to get out of it soon) ??,1
2216,2216,"It doesn’t help that I live on my own in a bachelor apartment the size of a storage locker. I need to find a bigger, & better apartment. , ",1
2217,2217,Idk how I’m gonna be able to go to lover I have to buy tickets with my own money and I’m literally broke,1
2230,2230,"I don't want,to be bother such a screw up ",1
2232,2232,"Being so fucking composed all the time is getting tiring, I need to have a mental breakdown at some point   ",1
2233,2233,I feel so mentally tortured right now. Dunno what to do  &  Feel completely out of control.,1
2234,2234,I'm just going to say it. I'm a complete fucking mess here! Seriously wanting to just run and kiss a certain individual. She knows who she is. I can't tag her in it tho. She is still my better half.,1
2235,2235,I am so sad I have to work on Christmas. My favorite time of year & I'm gonna be working &/or alone in my apartment ??????????,1
2240,2240,"â€œI didnâ€™t want to wake up. I was having a much better time asleep. And thatâ€™s really sad."" ",1
2247,2247,today is my last day of cipralex   - now on to the next drug ...â??ï¸�,1
2253,2253,"i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay and think about all my problems. ",1
2254,2254,Applied to 5 universities already. Now I need my Fasfa and scholarship letters ,1
2256,2256,People are so thankful for their life around . I get  because I don't feel anything.,1
2257,2257,"I have never experienced more of an emotional rollercoaster like I did with my  and  than I did yesterday. Not since I was at least 19. The guilt I feel today for how I treated my child is immense. These disorders are no joke. I'm sorry and I love you, Bug.",1
2260,2260,I really feel lk crying right now   ,1
2264,2264,Why do i always get treated like this...ugh!!!,1
2265,2265,"It's really so sad, these stories about shootings. Makes me feel so  trying to keep my head up and not crash down again. Z",1
2267,2267,I can't even think about football let alone watch it this afternoon,1
2268,2268,"Watching Air Force One, good film but not paying much interest in it. Feel too rough ",1
2273,2273,Anyone got kik? I need someone to talk too   ,1
2277,2277,Watching your  video is a good way to remind yourself of why you're ,1
2279,2279,"I'm okay.  , Thank you for staying when everyone else left.",1
2286,2286,"how much attention does a kid need that he tags  and  on his instagram post, man up lil bih",1
2290,2290,That moment you miss someone and hurting over the memories and when you got a crush and looked like an idiot going to his dad for his number cause you don't know how to talk to him and looked like a bigger idiot asking to be good friends,1
2295,2295,What I have to say about not posting since September is NEVER try suicide. Life is so worth so much more than a handful of pills.,1
2302,2302,When you feel like you have no friends at work anymore    out,1
2306,2306,I decided to get fat over the holidays from thanksgiving to New Years. This is my last week of pigging out,1
2312,2312,Sometimes the most difficult thing for a person is facing themselves.,1
2320,2320,I’m so fuckin upset rn. Not coming back to twitter for a while. I’m so fucking done with everything rn. This sucks.,1
2327,2327,Will start this new year as I did last one... Jobless and skint!   ,1
2338,2338," , every time somebody tries to do something good, so much is fabricated that common man fails to decipher ",1
2339,2339,Honestly I could use someone to talk to....,1
2345,2345,Jus when something makes you happy it fucking puts you right back in your place ,1
2346,2346,"""Depression, a strange yet comforting company.”    ",1
2348,2348,No idea what to say to myself ,1
2349,2349,Can't believe this Christmas is going to be a repeat of last year.,1
2350,2350,I just had another one of my breakdowns. I saw it coming. I've been feeling it for days. Back in isolation I go!  ,1
2351,2351,"I hate this feeling, but I brought it on myself   I hope that those I have hurt won't give up on me ??",1
2352,2352,"The deep  I thought passed last week has come back stronger than before. I need you, please just text me.  pic.twitter.com/fvfT6oKokh",1
2359,2359,"comment: ""I've had tough times but I would never consider ""  this is stigma this is ignorance    ANYONE pic.twitter.com/yjJOgmHM3D",1
2362,2362,"""AUTISM AND DEPRESSION""  ... I hate it when I get the feels... If you suffer from autism, you'll probably get this image...     pic.twitter.com/rz3zmMaK9a",1
2365,2365,I haven't talked about hoarding and depression in a while. I'm on a quarter dose of meds now. And I'm still a bit stuck with hoarding. Decided to try to do some removal for efficiency today. I found a dotmatrix printed transcript of  from . Fullpost Twittr.,1
2371,2371,"Why does certain things happen? What can be done to change this? Questions, are the worse.   ",1
2375,2375,"Up at 4am, angsty about not able to exercise (injury), desperate to run away on adventure .. Fucking, fuck; Black Dog's hunting ",1
2379,2379,fuck that guy who made me feel like shit again.  ????,1
2381,2381,@IrregularChoice ..about 6/7 of the rose gold balls have come off 😭 #devastated,1
2385,2385,I wanna die. Stop to cry.,1
2395,2395,Biggest regret till now -  Ageing beyond teens!  ,1
2403,2403,"If I could, I would stay in bed until next Monday. ",1
2405,2405,"It's hard not to be part of the 22, remain strong and get HELP   ",1
2424,2424,Today I decided to admit to myself that through all that I’ve been going through this year I’m happy ....,1
2436,2436,"I am trying 2 make a list of the ppl I twt 2 regularly, so if u wanna b on it, twt me and say hi!   ",1
2438,2438,I hate not having a job. ,1
2450,2450,"A day saturated with  and . Brutal. Oh, the human mind. What an enemy.",1
2451,2451,"Yes brain. This gloomy, sad, turbulent, low energy feeling is a sign of my certain death. Now is the time to get worried. ",1
2456,2456,I can't get myself out of this rut. I want to die. But I care too much about everyone else. So I will continue to be miserable. ,1
2459,2459,"Hope is beginning to leave my body, one step at a time.  ",1
2460,2460,And all the bullshit in your live ends and nothing will bother you ever again #depression,1
2462,2462,"Knowing you can help someone , but you can't even help yourself   ",1
2463,2463,What depression mean :) Laugh outside down inside   pic.twitter.com/tkZeniwtIb,1
2464,2464,"When I'm at work and depressed dont say ""you look unhappy"". I'm here and working, what next you'll go to Disney world  and tell little kids that that it's not the real character. I'm doing my best, don't shatter my illusion.  ",1
2470,2470,I've had 18 beers today and I'm going to have more. It's gonna be a long day  ,1
2471,2471,Headed home from Dallas to bury my dog that we've had for 15 years...    ????????????????,1
2476,2476,I'm falling apart and no one cares   pic.twitter.com/2APJu6tKV0,1
2477,2477,"6+ yrs of saving & my eye sight staying the same, i was excited for ... Just found out; im not a candidate.  very ",1
2479,2479,I'm on my 14th or 15th beer now. God I'm so alone please let me die. â?¹??”«  ,1
2480,2480,I made a joke &amp; my boyfriend laughed but when I looked over he was actually laughing at a video on his phone #sad #&lt;/3 #hurting #brokenheart,1
2486,2486,When you go do that it makes me feel like I'm horrible at it I'm sorry,1
2489,2489,No one understands me... myself included...,1
2490,2490,@CPC_HQ Immature...and Trumpy. Sad one guys😕 Does this represent the intelligence and moral depth of CPC ? #bully #notinmycanada,1
2493,2493,"Once she said you are my world, now she is saying not only you exist in the earth. #pain  #heartbreaking",1
2503,2503,I just feelso defeated by life at the moment,1
2514,2514,Not only have I posted a blog post daily for 2 months I've also filmed and uploaded a daily vlog whilst being severely  ,1
2523,2523,Really miss family days out   pic.twitter.com/J6Y3PbdCu7,1
2528,2528,I know  can't just go and my  will always rear it's ugly head. But I need to get better.,1
2529,2529,"I almost died when i was a baby because i was in the womb for an additional month, i went  while in the womb and it burned my skin, went in my mouth and i stewed in it for a while. I had to be rushed to NICU and they put tubes in me. Sometimes i wish i didnt make it ",1
2530,2530," is the thing which i hate the most and love to live with, for the simple reason that it keeps my mind working and keeps me awake",1
2534,2534,"â€œI couldnâ€™t be with people and I didnâ€™t want to be alone."" ",1
2536,2536,I hate having/being crushes/in love ugh,1
2540,2540,I'm starting to wonder if  is actually looking out for me right now. I would say why but I'm too embarrassed. I'm 2 low class ,1
2546,2546,"With my  I find there is often a unattached feeling of despair that attaches itself to moments, the more fitting a moment the more it expands. People then think it's the sad moment that's the issue, but even without that, the depression is still there.",1
2548,2548,"Being single is not that bad, you got time stay focus on your plans and goals, you don’t even have to deal with drama. Until 11pm hits and loneliness comes along ????   ",1
2551,2551,"You look tired, and a bit too quiet.... is it the silence of hopelessness ?   ",1
2556,2556,My head is been hurting so much and I lost my appetite,1
2560,2560,"So hard to fight the , especially during a chilly night with crickets singing!",1
2562,2562,Im not really sad... I just feel empty... ,1
2564,2564,Sometimes i just want to be alone......... Forever  ,1
2570,2570,Today is probably one of the worst days of my life and idk what to do  ,1
2575,2575,Can’t eat. Can’t sleep. Everything is just falling to pieces ?? I’m so tired of watching my world crumble,1
2578,2578,I used to imagine I'd hear something at the door. I'd hear a knock and I'd pray it was her. Or I would hope it was her. I had dreams like that. I'm not having dreams like that now. I know she's gone. She won't be back. Ever. I sure love her. I sure miss her.,1
2582,2582,I dont know how many beers I've had and I dont know how many more im going to have all I know is im getting drunk  ,1
2584,2584,"Reading tweets about someone's death makes me think I'll die someday, maybe soon, who knows... ",1
2585,2585,"THIS IS  TRYING TO  ME DOWN...DEPRIVING ME OF MY PEACE AND MY SLEEP. THE MISCHIEVOUS ELF REPRESENTS THE REMINDER OF MY , THE DISCOMFORT THE BOY IS EXPERIENCING REPRESENTS HOW MY PAIN IS CONSTANT AND SHARP...I DON'T EXIST TO ANYONE ON TWITTER OR ANYWHERE.????  pic.twitter.com/IrVVVMNkMO",1
2587,2587,"It has only dawned on me, browsing Instagram, how the rich people do winter... That's right, they migrate abroad...I'm not rich  ????",1
2589,2589,"I would never kill myself, but I don't think I would do anything to stop death from coming ",1
2593,2593,Today is going be a shit day,1
2595,2595,I don't know how I did it but I made the worst ceasar imaginable. And I'm the king at making ceasars... ,1
2601,2601,"Why am i so  today,  everywhere!",1
2604,2604,"Despite every attempt, my outpouring of emotions fails to strike substance and falls to the wind dispersing with the world's other particles. ",1
2610,2610,Having a day where I hate myself for not perusing art stuff harder & being too sad to do anything about that.  ,1
2613,2613,ur all i ever think of.... whyd u have to go.  ,1
2619,2619,"sometimes, you need to pretend that everything is okay even its not.  ",1
2620,2620,how many days of being unable leave bed and do the things you usually enjoy before alarm bells ring?,1
2626,2626,Had a total meltdown on the way home from dinner.  ,1
2649,2649,There days where I wanna end my life so bad because of my little sister. My parent I call her names and I am spoiled the one but yet she get everything and goes into my room takes everything. She the one that I am scared also who hurts me the most. .,1
2651,2651,I am so  that I am  today,1
2659,2659,In times like this is when I wonder how it will be like to just be by myself????,1
2661,2661,@DavidLammy This kind of abuse is UNBELIEVABLE and an absolute disgrace. It makes me sad to see this #dismayed,1
2665,2665,xmas is over and apart from my kids happy faces its all been a bit meh this year.,1
2666,2666,"When I don't have anything to distract me, I just find myself peering down the balcony and seeing my bloodied self on the ground.    ",1
2673,2673,I looked for help and I got it. I looked for answers I found it. Now I need to find myself.,1
2681,2681,This has simply been the hardest week n a half of my life. Gotta keep pushing thru. Only 5 more days til I get some answers. ,1
2683,2683,I'm in desperate need of a good hug and a hot cup of coffee. I have no one here to hug me right now and no coffee maker at all.,1
2684,2684,"My dark side is also part of me. Trying to tolerate my irritation. Guess I need some , but how without feeling guilty in children holiday season   ",1
2686,2686,Sudden feeling of darkness.... Show me the light Ray I'm feeling pretty hopeless,1
2696,2696, is never more cruel than when it is felt in close propinquity with someone who has ceased to communicate. â€”Germaine Greer,1
2703,2703,Today has not turned out to be a good day.     pic.twitter.com/jCG6EZ14Ea,1
2704,2704,How do I find joy and pleasure in life again?,1
2706,2706,"America, I love you, but you're bringing me down...   ",1
2710,2710,When you're up $80-$90 and lose it all because you just can't stop<<<<<<<<,1
2712,2712,Man it's terrible when your  an got a lot of problems more then you can say.,1
2716,2716,Truth is.... I loved you so much. And you broke my heart.,1
2717,2717,Maybe the reason I get so  in February is the rebound from the,1
2718,2718,I'm not doing so good…????…I keep overthinking…    pic.twitter.com/EHOToC0XWD,1
2722,2722,Why the hell is no one around when I need them,1
2724,2724,Me and Cj just broke up,1
2733,2733,Today marks seven years since the Kyadondo terrorist attack where many lost loved ones. We mourn &amp; pray they continue resting in peace. 7/11,1
2734,2734,My God we live in a sick world!   ,1
2741,2741,"Hope everyone has a good New Years tonight, coz mines gonna be shit!   ",1
2744,2744,I am annoying…I tried text my friend…she said she was dealing with something…*sigh*…I just need someone talk to…,1
2746,2746,"My life has been a #crazy, #painful, #awful journey full of #disappointment, #harassment &amp; #abuse",1
2747,2747,No I'm not  for my life.,1
2749,2749,Unrealistic expectations attract disappointment. And that's what you were #disappointment #sad,1
2751,2751,@narendramodi Really it was very sad and shame!!!,1
2755,2755,so alone so tired so bored so ugly so depressed  so so so so so so,1
2760,2760,"Sleeping for 12+ hours at a time, and fantasizing about ways to kill myself. ",1
2764,2764,Feeling bummed out rn. Family is disappointing and friends are too far away. ??,1
2769,2769,Shitty is the worst feeling ever #depressed #anxiety,1
2789,2789,"Why is it that every one gets  what I want,  I guess  whatever...   ",1
2793,2793,Goodnight everyone hope you had a good day!   and everything between,1
2794,2794,Visited with my ex tonight. Not good.  ,1
2799,2799,Crying with a loud music so no one could hear me,1
2802,2802,I need to get out of this little funk so I can write!! #writing #funk #writerslife #depressed,1
2807,2807,ok im running out of steam because god im feeling so  this morning,1
2809,2809,feeling so alone and misunderstood.,1
2811,2811,Just woke up  but want to go back 2 sleep. ,1
2812,2812,I miss my friends so badly 😢,1
2813,2813,I am so forlorn there are no words to express it accurately......,1
2815,2815,Wanting to be skin   ???­ pic.twitter.com/gzeDkX0Z71,1
2819,2819,I need to cuddle someone sooooo bad!  ,1
2820,2820,hi sorry i’ve been so inactive lately i’ve been,1
2821,2821,Fed up now ???” why can't anything be simple an straightforward not in my life ,1
2822,2822,When you already have everything.. and you still feel lonely.. feeling  ..,1
2823,2823,I cut today. And I’m not proud of it.  lmao I feel so edgy putting a depression hashtag. Whateva idc.,1
2826,2826,This month has had to be the worst month out of this year ,1
2831,2831,Wake me up in March.,1
2840,2840,"I'm feeling lonely and unproductive these past few days. I have many failed expectations to do something worthwhile. It's been 5 months since I moved to a new city & yet I gained no friends, I have not travel to any places like I used to. I need to detox. ",1
2842,2842,Always forget about  especially lately after suffering with  and trying to get better. Also I prefer ,1
2848,2848,Reality has set in.  I'm jobless.   ,1
2859,2859,My : Being the nicest I can to other people. And making  my bitch this year.,1
2862,2862,"Today is just not a good day, looks like 2014 couldn't end without giving me a final kick in the ass ",1
2863,2863,stage of my  when everything loosing meaning but i dont think i am ,1
2869,2869,Being extremely  over my other half agreeing to divorce instead of coming to peace then someone asks if I'm okay....  pic.twitter.com/fgpQKQwhYw,1
